net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Meeuwenstraat,7574BN,7574BN,OLDENZAAL,23,95.65,100.0,78,1x35,2787,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Meeuwenstraat,7574BP,7574BP,OLDENZAAL,17,100.0,100.0,76,1x35,3001,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Buizerdstraat,7574BR,7574BR,OLDENZAAL,17,100.0,100.0,94,1x35,3027,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kievitstraat,7574BS,7574CA,OLDENZAAL,54,83.33,100.0,74,1x35,2987,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Stakenkamplaan,7574CB,7574CB,OLDENZAAL,14,85.71,100.0,100,1x35,2910,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Stakenkamplaan,7574CC,7574CC,OLDENZAAL,12,100.0,100.0,100,1x35,1373,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Nachtegaalstraat,7574CD,7574CD,OLDENZAAL,10,100.0,100.0,90,1x35,1842,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Nachtegaalstraat,7574CE,7574CE,OLDENZAAL,11,100.0,100.0,91,1x35,1818,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Merelstraat,7574CG,7574CG,OLDENZAAL,15,100.0,66.67,73,1x35,4447,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Merelstraat,7574CH,7574CH,OLDENZAAL,13,100.0,100.0,100,1x35,2423,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Lijsterstraat,7574CJ,7574CJ,OLDENZAAL,14,100.0,85.71,100,1x35,2472,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Lijsterstraat,7574CK,7574CK,OLDENZAAL,16,100.0,87.5,100,1x35,2798,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Leeuwerikstraat,7574CL,7574CL,OLDENZAAL,14,100.0,100.0,100,1x35,2550,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Leeuwerikstraat,7574CM,7574CM,OLDENZAAL,18,100.0,88.89,94,1x35,2200,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oude Lossersestraat,7574DA,7574DA,OLDENZAAL,19,100.0,100.0,95,1x35,2296,94.74,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oude Lossersestraat,7574DB,7574DB,OLDENZAAL,19,100.0,100.0,89,1x35,2722,84.21,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oude Lossersestraat,7574DC,7574DC,OLDENZAAL,19,100.0,100.0,100,1x35,2323,94.74,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oude Lossersestraat,7574DD,7574DD,OLDENZAAL,20,100.0,100.0,90,1x35,2517,90.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oude Lossersestraat,7574DE,7574DE,OLDENZAAL,18,100.0,100.0,50,3x25,3292,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Enschedesestraat,7574PA,7574PB,OLDENZAAL,16,87.5,100.0,69,3x25,5675,93.75,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wiggersbosweg,7574PC,7574PD,OLDENZAAL,21,76.19,95.24,76,3x25,4646,95.24,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Lossersestraat,7574PE,7574PE,OLDENZAAL,16,75.0,100.0,50,1x35,4275,93.75,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schapendijk,7574PG,7574PG,OLDENZAAL,34,85.29,97.06,50,3x25,6170,97.06,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Koppelboerweg,7574PH,7574TA,OLDENZAAL,21,76.19,100.0,71,1x35,3336,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Spreeuwenstraat,7574TB,7574TH,OLDENZAAL,36,77.78,100.0,92,1x35,2701,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bloemenkamplaan,7574TJ,7574TJ,OLDENZAAL,10,90.0,100.0,70,1x35,2827,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bloemenkamplaan,7574TK,7574TK,OLDENZAAL,19,100.0,100.0,95,1x35,1795,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bloemenkamplaan,7574TL,7574TL,OLDENZAAL,19,100.0,100.0,100,1x35,1595,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Gerard Terborchstraat,7574TN,7574TN,OLDENZAAL,11,63.64,100.0,91,1x35,2600,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Govert Flinckstraat,7574TP,7574TP,OLDENZAAL,11,100.0,100.0,91,1x35,3285,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ruisdaelstraat,7574TR,7574TR,OLDENZAAL,13,100.0,100.0,69,1x35,2940,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frans Halsstraat,7574TT,7574TT,OLDENZAAL,19,100.0,100.0,100,1x35,2048,94.74,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frans Halsstraat,7574TV,7574TV,OLDENZAAL,21,100.0,100.0,95,1x35,2453,90.48,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frans Halsstraat,7574TW,7574TW,OLDENZAAL,16,100.0,100.0,69,1x35,2267,93.75,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Helmichstraat,7574TX,7574TX,OLDENZAAL,11,81.82,100.0,55,1x35,3721,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Helmichstraat,7574TZ,7574TZ,OLDENZAAL,11,81.82,100.0,73,1x35,2991,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Boerskottenlaan,7574VA,7574VA,OLDENZAAL,20,80.0,100.0,50,1x35,3012,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Boerskottenlaan,7574VB,7574VB,OLDENZAAL,25,92.0,100.0,52,3x25,3890,96.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Albert Cuypstraat,7574VC,7574VC,OLDENZAAL,21,80.95,100.0,95,1x35,2622,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Van Ostadestraat,7574VD,7574VD,OLDENZAAL,21,71.43,100.0,90,1x35,2610,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ferdinand Bolstraat,7574VE,7574VE,OLDENZAAL,20,75.0,100.0,90,1x35,2720,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ferdinand Bolstraat,7574VG,7574VG,OLDENZAAL,24,100.0,100.0,83,1x35,2624,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Pieter de Hooghstraat,7574VH,7574VH,OLDENZAAL,18,100.0,100.0,94,1x35,1587,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Pieter de Hooghstraat,7574VJ,7574VK,OLDENZAAL,30,100.0,100.0,80,1x35,2406,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Van Mierisstraat,7574VL,7574VM,OLDENZAAL,20,95.0,100.0,90,1x35,2244,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Aert van der Neerstraat,7574VN,7574VN,OLDENZAAL,13,100.0,100.0,100,1x35,1649,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hobbemastraat,7574VP,7574VP,OLDENZAAL,17,100.0,100.0,100,1x35,2224,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rembrandtstraat,7574VR,7574VR,OLDENZAAL,20,95.0,100.0,80,1x35,2479,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rembrandtstraat,7574VS,7574VS,OLDENZAAL,19,78.95,100.0,100,1x35,1905,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jan Vermeerstraat,7574VT,7574VT,OLDENZAAL,11,100.0,100.0,91,1x35,1924,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Fabritiusstraat,7574VV,7574VZ,OLDENZAAL,52,88.46,100.0,63,1x35,3052,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Richtersmaatstraat,7574XB,7574XB,OLDENZAAL,14,78.57,100.0,50,3x25,3206,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Richtersmaatstraat,7574XC,7574XD,OLDENZAAL,19,84.21,94.74,63,1x35,4323,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,J.H. Molkenboerstraat,7574XE,7574XE,OLDENZAAL,19,73.68,100.0,95,1x35,2288,94.74,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,J.H. Molkenboerstraat,7574XG,7574XG,OLDENZAAL,13,84.62,100.0,54,3x25,3826,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,J.H. Molkenboerstraat,7574XH,7574XH,OLDENZAAL,11,100.0,100.0,91,1x35,3043,90.91,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,J.H. Molkenboerstraat,7574XJ,7574XJ,OLDENZAAL,14,100.0,100.0,71,1x35,3256,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,S.I. Zwartzstraat,7574XK,7574XK,OLDENZAAL,20,25.0,100.0,90,1x35,2665,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,S.I. Zwartzstraat,7574XL,7574XM,OLDENZAAL,20,70.0,100.0,90,1x35,2303,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dellenbeekstraat,7574XN,7574XN,OLDENZAAL,12,91.67,100.0,83,1x35,2091,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dellenbeekstraat,7574XP,7574XP,OLDENZAAL,10,100.0,100.0,90,1x35,3262,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dellenbeekstraat,7574XR,7574XR,OLDENZAAL,14,100.0,100.0,86,1x35,2741,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dellenbeekstraat,7574XS,7574XS,OLDENZAAL,13,100.0,100.0,100,1x35,2879,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dellenbeekstraat,7574XT,7574XT,OLDENZAAL,23,100.0,100.0,91,1x35,2345,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tichelstraat,7574XV,7574XV,OLDENZAAL,15,100.0,100.0,100,1x35,2507,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tichelstraat,7574XW,7574XW,OLDENZAAL,19,100.0,100.0,95,1x35,2140,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tichelstraat,7574XX,7574XX,OLDENZAAL,20,100.0,100.0,95,1x35,3196,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tichelstraat,7574XZ,7574XZ,OLDENZAAL,19,100.0,100.0,100,1x35,2094,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Burg Eekhoutstraat,7574ZA,7574ZB,OLDENZAAL,26,100.0,100.0,88,1x35,3352,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Burg Eekhoutstraat,7574ZC,7574ZC,OLDENZAAL,13,100.0,100.0,85,1x35,3041,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Burg Eekhoutstraat,7574ZD,7574ZD,OLDENZAAL,20,100.0,100.0,90,1x35,2952,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,J.H. Nieuwenhuisstraat,7574ZE,7574ZG,OLDENZAAL,16,93.75,100.0,69,1x35,3018,93.75,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,J.H. Nieuwenhuisstraat,7574ZH,7574ZH,OLDENZAAL,17,100.0,100.0,71,1x35,4000,94.12,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Burg Essinkstraat,7574ZJ,7574ZJ,OLDENZAAL,11,90.91,100.0,55,1x35,3390,90.91,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Burg Peese Binkhorststr,7574ZK,7574ZM,OLDENZAAL,24,95.83,91.67,58,1x35,3883,91.67,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mariastraat,7574ZN,7574ZN,OLDENZAAL,13,100.0,100.0,69,1x35,3468,76.92,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,P.J. Geldermanstraat,7574ZP,7574ZR,OLDENZAAL,26,96.15,100.0,81,1x35,3062,96.15,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,P.J. Geldermanstraat,7574ZS,7574ZS,OLDENZAAL,16,100.0,100.0,63,1x35,2966,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,P.J. Geldermanstraat,7574ZT,7574ZT,OLDENZAAL,12,100.0,100.0,83,1x35,2694,83.33,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,P.J. Geldermanstraat,7574ZV,7574ZV,OLDENZAAL,16,93.75,100.0,56,1x35,4100,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Burgemeester Tegelstraat,7574ZX,7575AD,OLDENZAAL,42,95.24,100.0,60,1x35,7187,88.1,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Burg Wallerstraat,7575AE,7575AJ,OLDENZAAL,41,90.24,97.56,59,3x25,7810,90.24,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Roveniusstraat,7575AK,7575AR,OLDENZAAL,34,100.0,73.53,32,3x25,22753,79.41,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kelvinstraat,7575AS,7575AS,OLDENZAAL,15,100.0,100.0,33,3x25,22990,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Edisonstraat,7575AT,7575AT,OLDENZAAL,20,95.0,95.0,55,3x25,7332,80.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Eekboerstraat,7575AV,7575AX,OLDENZAAL,39,97.44,94.87,46,3x25,10758,89.74,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Eekboerstraat,7575AZ,7575BC,OLDENZAAL,22,90.91,100.0,55,3x25,19555,86.36,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schelmaatstraat,7575BD,7575BE,OLDENZAAL,38,100.0,92.11,68,3x25,12044,94.74,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Nijverheidsstraat,7575BG,7575BK,OLDENZAAL,29,96.55,89.66,41,3x25,12808,72.41,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kleibultweg,7575BM,7575BM,OLDENZAAL,11,81.82,100.0,55,3x25,5259,90.91,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kleibultweg,7575BN,7575BN,OLDENZAAL,10,100.0,100.0,60,3x25,6920,90.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jaartsveldstraat,7575BP,7575BT,OLDENZAAL,27,92.59,92.59,52,3x25,15565,88.89,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kleibultweg,7575BV,7575CA,OLDENZAAL,58,93.1,94.83,48,3x25,10622,87.93,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Textielstraat,7575CB,7575CC,OLDENZAAL,18,55.56,88.89,28,3x25,17320,77.78,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Scheerder,7575CG,7575CG,OLDENZAAL,14,71.43,78.57,57,3x25,7111,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Wever,7575CH,7575CH,OLDENZAAL,25,88.0,28.0,76,3x25,8014,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hanzepoort,7575DA,7575DB,OLDENZAAL,22,100.0,86.36,41,3x80,33569,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sacharovstraat,7575EA,7575EE,OLDENZAAL,42,90.48,97.62,33,3x25,28225,95.24,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hamburgstraat,7575EG,7575EG,OLDENZAAL,12,75.0,100.0,42,3x80,23958,91.67,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bremenstraat,7575EH,7575EP,OLDENZAAL,43,97.67,95.35,37,3x25,19885,93.02,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vriendschapsmeerweg,7575PA,7575PB,OLDENZAAL,15,93.33,93.33,53,3x25,4083,86.67,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Elsmorsweg,7575PD,7575PD,OLDENZAAL,18,88.89,100.0,67,3x25,9616,94.44,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Enschedesestraat,7575PG,7576AA,OLDENZAAL,22,100.0,95.45,95,1x35,2867,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vondellaan,7576AB,7576AC,OLDENZAAL,41,95.12,97.56,51,1x35,3504,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Van Alphenstraat,7576AD,7576AD,OLDENZAAL,18,100.0,100.0,94,1x35,2498,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Van Alphenstraat,7576AE,7576AE,OLDENZAAL,18,94.44,100.0,89,1x35,3171,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Guido Gezellestraat,7576AG,7576AG,OLDENZAAL,17,100.0,100.0,76,1x35,4241,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Guido Gezellestraat,7576AH,7576AH,OLDENZAAL,18,100.0,100.0,61,1x25,5206,94.44,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Guido Gezellestraat,7576AJ,7576AJ,OLDENZAAL,16,100.0,100.0,69,1x25,2054,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Guido Gezellestraat,7576AK,7576AK,OLDENZAAL,16,93.75,100.0,75,1x25,1987,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Johanna van Burenlaan,7576AL,7576AL,OLDENZAAL,17,100.0,100.0,100,1x35,1632,47.06,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Johanna van Burenlaan,7576AM,7576AM,OLDENZAAL,16,100.0,100.0,75,1x35,1697,81.25,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Johanna van Burenlaan,7576AN,7576AN,OLDENZAAL,17,100.0,100.0,88,1x35,2508,47.06,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Johanna van Burenlaan,7576AP,7576AP,OLDENZAAL,17,100.0,100.0,88,1x25,3429,88.24,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Johanna van Burenlaan,7576AR,7576AR,OLDENZAAL,16,100.0,100.0,75,1x25,2390,93.75,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Johanna van Burenlaan,7576AS,7576AS,OLDENZAAL,16,100.0,100.0,69,1x25,1437,87.5,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Johanna van Burenlaan,7576AT,7576AT,OLDENZAAL,20,95.0,100.0,75,1x35,3427,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Johanna van Burenlaan,7576AV,7576AV,OLDENZAAL,19,100.0,100.0,84,1x35,2629,68.42,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Johanna van Burenlaan,7576AW,7576AW,OLDENZAAL,15,100.0,93.33,53,3x25,16998,80.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jan Jansstraat,7576BA,7576BA,OLDENZAAL,20,95.0,90.0,45,1x35,6982,85.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jan Jansstraat,7576BB,7576BB,OLDENZAAL,12,75.0,100.0,67,3x25,3265,66.67,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mr. G.J. ter Kuilestraat,7576BC,7576BC,OLDENZAAL,14,100.0,100.0,50,1x35,3608,71.43,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,W.G.A.J. Roringstraat,7576BD,7576BE,OLDENZAAL,21,90.48,95.24,48,1x35,3380,57.14,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,G.J. Muldersstraat,7576BG,7576BG,OLDENZAAL,14,57.14,100.0,71,1x35,2929,78.57,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dokter de Bruynstraat,7576BH,7576BH,OLDENZAAL,15,100.0,100.0,87,1x35,2733,60.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dokter de Bruynstraat,7576BJ,7576BJ,OLDENZAAL,14,100.0,100.0,86,1x35,3073,64.29,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dokter de Bruynstraat,7576BK,7576BL,OLDENZAAL,32,100.0,100.0,88,1x35,2705,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bernard van Meursstraat,7576BM,7576BM,OLDENZAAL,23,95.65,100.0,91,1x35,3622,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bernard van Meursstraat,7576BN,7576BN,OLDENZAAL,14,100.0,100.0,100,1x35,1402,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bernard van Meursstraat,7576BP,7576BP,OLDENZAAL,13,100.0,100.0,100,1x35,2416,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jacob Catsstraat,7576BR,7576BR,OLDENZAAL,12,100.0,100.0,92,1x35,2569,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jacob Catsstraat,7576BS,7576BS,OLDENZAAL,14,92.86,100.0,86,1x35,5608,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Staringstraat,7576BT,7576BT,OLDENZAAL,22,100.0,100.0,91,1x35,2796,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frederik van Eedenstraat,7576BV,7576BV,OLDENZAAL,18,100.0,100.0,94,1x35,2135,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frederik van Eedenstraat,7576BW,7576BW,OLDENZAAL,20,100.0,100.0,85,1x35,2942,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frederik van Eedenstraat,7576BX,7576BX,OLDENZAAL,16,100.0,100.0,88,1x35,2378,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Frederik van Eedenstraat,7576BZ,7576BZ,OLDENZAAL,24,87.5,100.0,92,1x35,3424,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Brederostraat,7576CA,7576CB,OLDENZAAL,26,100.0,100.0,81,1x35,3131,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bilderdijkstraat,7576CD,7576CE,OLDENZAAL,23,100.0,100.0,100,1x35,2120,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bilderdijkstraat,7576CG,7576CG,OLDENZAAL,15,100.0,100.0,100,1x35,2680,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bilderdijkstraat,7576CH,7576CH,OLDENZAAL,14,100.0,100.0,100,1x35,3296,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Nicolaas Beetslaan,7576CJ,7576CJ,OLDENZAAL,17,88.24,94.12,59,3x25,4325,94.12,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Nicolaas Beetslaan,7576CK,7576CK,OLDENZAAL,12,66.67,100.0,67,1x35,2881,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Nicolaas Beetslaan,7576CL,7576CL,OLDENZAAL,16,100.0,100.0,88,1x35,3343,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Nicolaas Beetslaan,7576CM,7576CM,OLDENZAAL,14,71.43,100.0,86,1x35,3093,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Morslaan,7576CR,7576CR,OLDENZAAL,20,100.0,100.0,85,1x35,2642,55.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Morslaan,7576CS,7576CS,OLDENZAAL,16,87.5,100.0,94,1x35,3192,81.25,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Morslaan,7576CT,7576CT,OLDENZAAL,14,100.0,100.0,71,1x35,3109,92.86,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Morslaan,7576CV,7576CV,OLDENZAAL,21,100.0,100.0,81,1x35,3630,85.71,0.0
